temperature,humidity,light,co2,humidityratio,class
20.89,25,438,731.2,0.003815070063401,1
20.9175,25,444,736.25,0.003821568899283,1
20.978,25,441,741,0.003835900704312,1
21,24.9633333333333,444,742.333333333333,0.003835455618251,1
21,24.912,444,742.4,0.003827520048303,1
21.025,24.89,444,746.75,0.003830035859809,1
21.075,24.89,444,745,0.003841893492513,1
21.1,24.89,444,742,0.00384783443575,1
21.1,24.89,444,740.8,0.00384783443575,1
21.1333333333333,24.8233333333333,444,747.333333333333,0.003845376953642,2
21.1666666666667,24.8583333333333,444,745.5,0.003858770397697,2
21.2,25.1633333333333,444,752.666666666667,0.003914464290484,1
21.175,25.0404166666667,446.666666666667,751.5,0.003889213414699,1
21.15,24.9175,449.333333333333,750.333333333333,0.003864031594006,1
21.1833333333333,25.1983333333333,454.666666666667,754.333333333333,0.003915910154451,1
21.2,25.34,448,765.75,0.003942121131448,1
21.2,25.3925,454.75,782,0.003950340380742,1
21.23,25.445,453,786.666666666667,0.0039659007661,1
21.254,25.578,451.6,792,0.003992675750988,1
21.2,25.7633333333333,453,800.333333333333,0.004008403130604,1
21.2,25.89,454.75,804.333333333333,0.004028238268343,1
21.2,26.05,449.5,815.2,0.004053294975891,1
21.2,26.1,460,829.75,0.004061125608347,1
21.2,26.1571428571429,442,837.166666666667,0.004070075142452,1
21.2,26.245,439,849,0.004083835550269,1
21.2,26.29,439,853.5,0.004090883798283,1
21.218,26.31,439,863.4,0.004098571172041,1
21.236,26.412,442,864.4,0.004119142986095,1
21.23,26.4983333333333,449,871.833333333333,0.004131165486187,1
21.2225,26.525,454,872.25,0.004133435201907,1
21.245,26.5833333333333,454,876.666666666667,0.004148347084777,1
21.26,26.5666666666667,454,890.333333333333,0.004149571160923,1
21.29,26.6833333333333,454,895.166666666667,0.004175644153251,1
21.29,26.76,454,901,0.004187722406863,1
21.29,26.79,454,910.25,0.004192448806854,1
21.315,26.7675,454,918.5,0.004195374417709,1
21.3066666666667,26.79,454,923.166666666667,0.004196765113676,1
21.31,26.79,454,926.75,0.004197628845253,1
21.3566666666667,26.79,454,925.5,0.00420973756199,1
21.31,26.83,463,927.6,0.004203938661667,1
21.29,26.89,457.75,935,0.004208203988802,1
21.35,26.934,463,932,0.004230778331215,1
21.34,26.945,464,935.75,0.00422990636362,1
21.315,27,469,946.75,0.004232062987861,1
21.39,27,461,952,0.004251698537023,1
21.39,27.1,462.333333333333,959.333333333333,0.00426755360932,1
21.39,27.08,461,967,0.004264382530635,1
21.39,27.1,464,969,0.00426755360932,1
21.4175,27.22,464,982.5,0.004293860206329,1
21.4266666666667,27.23,462.333333333333,983,0.004297878375648,1
21.412,27.272,453,985.4,0.004300660177452,1
21.456,27.33,453,996.2,0.004321583979881,1
21.4816666666667,27.3566666666667,449,1004.5,0.004332682968191,1
21.5,27.312,458,1004.4,0.004330452299692,1
21.5,27.315,460.25,1009.25,0.0043309312765,1
21.54,27.718,461,1019,0.004406133665641,1
21.55,27.5,464,1034.25,0.00437393153272,1
21.6,27.4633333333333,464,1035.33333333333,0.004381539008055,1
21.6,27.4633333333333,464,1031,0.004381539008055,1
21.6,27.4725,467.75,1028.25,0.004383011776463,1
21.6,27.456,473,1030,0.004380360798316,1
21.6,27.5,479,1032.25,0.004387430123238,1
21.6,27.6,479,1033.5,0.004403497364242,1
21.6,27.54,479,1045,0.004393856920729,1
21.6,27.525,474,1040.25,0.004391446856215,1
21.6,27.5666666666667,472.333333333333,1044,0.004398141525656,1
21.625,27.625,477.75,1041.25,0.004414308547592,1
21.64,27.716,476,1045.8,0.004433047955531,1
21.66,27.83,479,1054.2,0.004456899709554,1
21.6833333333333,27.84,474,1054.8,0.004464924602653,1
21.65,27.84,474,1069.8,0.004455767175565,1
21.7,27.84,474,1073.66666666667,0.004469509540126,1
21.7,27.912,474,1073.4,0.004481151893014,1
21.7,28.0725,474,1076.75,0.004507106195508,1
21.7,27.9675,474,1086.75,0.00449012650204,1
21.7,27.8933333333333,484,1086.66666666667,0.004478133463677,1
21.7,27.945,479,1078.83333333333,0.004486488116039,1
21.7,27.912,483,1077.6,0.004481151893014,1
21.7,27.9725,489,1080.5,0.004490935038002,1
21.7,27.9175,489,1088.75,0.004482041257205,1
21.7,27.89,489,1083.66666666667,0.004477594461499,1
21.7,27.8566666666667,482,1076.16666666667,0.004472204490731,1
21.7,27.934,480.6,1079.4,0.00448470936493,1
21.7,28.1,495.25,1088,0.004511553410179,1
21.7,27.9083333333333,484.833333333333,1092.5,0.004480558984955,1
21.7,27.9616666666667,484,1094.66666666667,0.004489183212723,1
21.718,27.974,484,1091.4,0.004496158198045,1
21.7,28.1,484,1101.66666666667,0.004511553410179,1
21.79,28.0666666666667,484,1111,0.00453119847611,1
21.718,28.1,484,1119.4,0.004516556768173,1
21.76,28.0833333333333,484,1122.5,0.00452554497938,1
21.7675,28.125,495.25,1127.5,0.004534401193483,1
21.73,28.1333333333333,499,1131,0.004525295746604,1
21.775,28.05,499,1127.83333333333,0.004524309562539,1
21.7771428571429,28.0857142857143,499,1128.85714285714,0.004530709537193,1
21.79,28.125,499,1123.5,0.004540684799714,1
21.79,28.158,490.6,1127.8,0.004546051475719,1
21.79,28.26,502,1148.66666666667,0.004562639964643,1
21.84,28.1,493,1151.5,0.004550597664799,1
21.8233333333333,28.1333333333333,493,1142.33333333333,0.004551365984796,1
21.87,28.252,493,1142,0.004583845512976,1
21.89,28.1833333333333,495.666666666667,1146,0.004578250577347,1
21.89,28.254,499.4,1142.2,0.004589814754986,1
21.89,28.29,509,1159.8,0.00459570610394,1
21.89,28.31,500.6,1168,0.004598979123451,1
21.89,28.3757142857143,506.428571428571,1181.14285714286,0.004609733571167,1
21.89,28.39,510,1180,0.004612071543433,1
21.89,28.3757142857143,503,1183.71428571429,0.004609733571167,1
21.89,28.3066666666667,503,1189.66666666667,0.004598433617824,1
21.89,28.315,503,1190,0.004599797383671,1
21.89,28.31,512,1178.8,0.004598979123451,1
21.89,28.365,518,1173,0.004607980103417,1
21.912,28.37,518,1170.6,0.004615037942437,1
21.89,28.39,518,1178.6,0.004612071543433,1
21.89,28.445,513,1193.5,0.004621072899547,1
21.89,28.445,513,1201.5,0.004621072899547,1
21.89,28.5,511.333333333333,1189.66666666667,0.004630074514275,1
21.89,28.33,518.2,1190.4,0.004602252177155,1
21.9083333333333,28.3083333333333,513,1172.66666666667,0.004603894014261,1
21.945,28.29,513,1177.75,0.004611274291274,1
21.934,28.29,519,1184.8,0.004608156936117,1
22,28.29,528,1188.25,0.004626888997758,1
21.9816666666667,28.29,528,1189.5,0.004621678919387,1
21.945,28.29,528,1191.5,0.004611274291274,1
21.978,28.29,532.8,1193,0.004620637525178,1
22,28.29,534.25,1190,0.004626888997758,1
22,28.29,528,1198.5,0.004626888997758,1
22,28.2,523,1198,0.004612060163632,1
22,28.218,526,1194.2,0.00461502587431,1
22,28.2225,534.25,1185,0.004615767306366,1
22,28.2675,538,1194,0.004623181723428,1
22.025,28.2575,538,1193.125,0.004628638771565,1
22.06,28.274,538,1190.4,0.004641330322593,1
22.05,28.34,532.25,1192.25,0.004649388734726,1
22.1,28.39,547.5,1200.5,0.004671978538961,1
22.08,28.37,544.2,1198.6,0.004662931789589,1
22.1,28.39,536.333333333333,1197,0.004671978538961,1
22.1,28.365,535,1197.5,0.004667833558632,1
22.06,28.35,534.2,1203,0.004653899480392,1
22.1,28.39,533.666666666667,1206.5,0.004671978538961,1
22.0833333333333,28.3583333333333,533.666666666667,1207.16666666667,0.004661954168101,1
22.1,28.39,535,1213,0.004671978538961,1
22.1,28.3566666666667,547,1211.5,0.004666451910708,1
22.1,28.372,553.4,1208.2,0.004668994147597,1
22.1,28.2,550.5,1209.25,0.00464047806359,1
22.1,28.2,543.666666666667,1201.66666666667,0.00464047806359,1
22.15,28.1,550.75,1189.75,0.004638115596441,1
22.1,28.2,555,1191,0.00464047806359,1
22.1166666666667,28.0666666666667,555,1192.16666666667,0.004623102866972,1
22.1666666666667,28,557.666666666667,1184.33333333333,0.004626217111889,1
22.18,28.06,555,1176.4,0.004639999558697,1
22.1333333333333,28,557.666666666667,1175.66666666667,0.004616761572589,1
22.16,27.956,556.4,1173.8,0.00461700390216,1
22.2,27.9175,555,1170.75,0.004621929510714,1
22.175,27.945,555,1170.25,0.004619424281331,1
22.1833333333333,27.8066666666667,555,1168,0.004598739259121,1
22.2,27.8233333333333,555,1160.83333333333,0.00460622413573,1
22.2,27.79,546.5,1161,0.004600664899618,1
22.2,27.79,538,1166,0.004600664899618,1
22.2,27.772,543,1164.4,0.004597662953133,1
22.2,27.7225,550.5,1157.75,0.00458940774861,1
22.2,27.772,543,1148.6,0.004597662953133,1
22.2,27.7225,547,1153.75,0.00458940774861,1
22.2,27.7,544.2,1152.4,0.004585655454824,1
22.175,27.7,543,1147.25,0.004578626643808,1
22.2,27.7,544.25,1147.5,0.004585655454824,1
22.2,27.7,548,1144,0.004585655454824,1
22.2,27.6428571428571,535.714285714286,1137.85714285714,0.004576126021811,2
22.2,27.7,543,1133,0.004585655454824,1
22.2,27.6,538,1121.2,0.004568979137268,1
22.2,27.5166666666667,549.333333333333,1110.83333333333,0.004555082884035,1
22.2,27.5,547,1093.25,0.004552303707355,1
22.2,27.54,538.6,1093.2,0.004558973772808,1
22.2,27.5666666666667,549.333333333333,1102.5,0.004563420562007,1
22.2,27.52,548.6,1104.4,0.00455563872233,1
22.2,27.58,543,1101.75,0.004565643980276,1
22.2,27.6,548.5,1098.75,0.004568979137268,1
22.2,27.56,555,1092.4,0.00456230885879,1
22.2,27.5,555,1094,0.004552303707355,1
22.254,27.56,556.4,1092.4,0.004577445560063,1
22.2225,27.575,556.666666666667,1081.66666666667,0.004571115260704,1
22.245,27.5833333333333,562,1077,0.004578821516406,1
22.254,27.54,555.6,1074.4,0.004574099328247,1
22.29,27.55,558,1072.25,0.004585884446024,1
22.29,27.5,563.4,1070.4,0.004577500356257,1
22.272,27.5,570,1071,0.004572451207148,1
22.29,27.4816666666667,565.833333333333,1078.16666666667,0.004574426246226,1
22.29,27.5,553,1071.75,0.004577500356257,1
22.29,27.445,561.833333333333,1066.83333333333,0.004568278116655,1
22.29,27.456,562.4,1068.4,0.004570122542858,1
22.29,27.37,560.6,1064.2,0.00455570277287,1
22.29,27.3566666666667,559.666666666667,1060.33333333333,0.004553467209043,1
22.3066666666667,27.39,569.833333333333,1061.5,0.004563716678864,1
22.33,27.37,581,1057,0.004566886813719,1
22.35,27.33,593,1057.8,0.00456575637737,1
22.39,27.29,601,1065,0.004570212087991,1
22.39,27.29,600.4,1064.2,0.004570212087991,1
22.39,27.254,616,1061.8,0.004564138987467,1
22.39,27.29,603.6,1064,0.004570212087991,2
22.39,27.2675,587.5,1065.25,0.004566416386367,2
22.39,27.2,575,1050.5,0.004555029557419,2
22.39,27.14,579.2,1045.2,0.004544908279132,1
22.434,27.04,584.8,1049.6,0.004540259344846,1
22.4266666666667,27.0333333333333,609.666666666667,1041.33333333333,0.004537093752374,1
22.4266666666667,27.0333333333333,625.666666666667,1038,0.004537093752374,1
22.4266666666667,26.9816666666667,629.666666666667,1035.16666666667,0.004528359234329,1
22.5,27,617,1040,0.004551849678313,1
22.5,27,624.8,1036.25,0.004551849678313,1
22.5,26.9633333333333,641.333333333333,1033.25,0.004545622979012,1
22.5,26.89,659.4,1037,0.004533169951691,1
22.58,26.81,644.6,1031.2,0.004541763045867,1
22.575,26.79,653,1033,0.004536962355304,1
22.6,26.79,659,1032.25,0.004543905392344,1
22.6,26.79,660,1030.16666666667,0.004543905392344,1
22.6,26.7225,668.5,1033,0.004532373157681,1
22.6666666666667,26.7133333333333,652.5,1030.33333333333,0.00454931379169,1
22.675,26.675,652.75,1028.5,0.004545052543481,1
22.7,26.7,654.2,1020.4,0.00455630013843,1
22.7,26.6833333333333,656.166666666667,1023.66666666667,0.004553435185153,1
22.7225,26.6,650.75,1021.25,0.004545356114179,1
22.745,26.6,663.75,1014.75,0.004551608993039,1
22.745,26.55,651,1017,0.004542990847862,1
22.79,26.5166666666667,648.333333333333,1014.16666666667,0.004549734245124,1
22.79,26.6,651,1022.5,0.004564137511858,1
22.79,26.525,651,1027.25,0.004551174541999,1
22.84,26.5,651,1022,0.00456075667087,1
22.87,26.456,657.8,1019,0.004561474359281,1
22.89,26.445,668,1020.75,0.004565132804464,1
22.89,26.39,668,1015.5,0.004555568756534,1
22.9083333333333,26.39,663.666666666667,1016,0.004560668101856,1
22.956,26.39,664.6,1011,0.004573949962762,1
22.9633333333333,26.29,668,1018.66666666667,0.004558529381663,1
23,26.29,662.333333333333,1006.33333333333,0.004568734046462,1
22.956,26.236,647.8,1008.2,0.004547063352369,1
23,26.2,651.666666666667,1009.33333333333,0.004552979162249,1
23,26.2,651.666666666667,1006.16666666667,0.004552979162249,1
23.02,26.16,650,1004.4,0.004551523942936,1
23.025,26.125,653.75,999.75,0.00454677558763,1
23.05,26.0833333333333,660,994.166666666667,0.004546394009109,1
23.1,26,656,992.5,0.004545591882177,1
23.1,26,660,995.666666666667,0.004545591882177,1
23.1,26,655,994,0.004545591882177,1
23.14,26,660,990.2,0.004556681792965,1
23.18,26,655,993.4,0.004567795550545,1
23.2,26,650,998.5,0.004573361385719,1
23.2,26,651.666666666667,997.25,0.004573361385719,1
23.2,25.945,653.166666666667,992.5,0.004563615986165,1
23.2225,25.9175,653.75,996.5,0.004564991927996,1
23.2225,25.815,659.75,993.75,0.004546806065298,1
23.26,25.8566666666667,338.333333333333,997.333333333333,0.00456460471616,2
23.29,25.9783333333333,197.166666666667,996.5,0.00459462133071,2
23.272,25.87,184,998.6,0.004570311934951,2
23.29,25.89,173.2,993.4,0.004578883371027,2
23.2675,25.865,193,994.25,0.004568171065256,2
23.29,25.89,193,990.166666666667,0.004578883371027,2
23.245,25.825,178,984,0.004554813671842,2
23.254,25.85,184,983.6,0.00456175322658,2
23.26,25.7933333333333,186,983.333333333333,0.004553342323871,2
23.272,25.772,178,974.6,0.004552872081542,2
23.245,25.715,178,961,0.004535271262281,2
23.29,25.7225,173.5,954.25,0.004549042806918,2
23.245,25.7,174.5,951.5,0.004532606482702,2
23.215,25.6833333333333,169.666666666667,952.5,0.004521382331476,2
23.215,25.6833333333333,168.5,946.333333333333,0.004521382331476,2
23.2,25.6,171,942,0.004502492666747,2
23.2,25.6,176,933.2,0.004502492666747,2
23.2,25.58,176,928.8,0.004498949651616,2
23.2,25.55,177.25,924,0.004493635204057,2
23.2,25.55,171,918,0.004493635204057,2
23.2,25.5,171,912.75,0.004484777991815,2
23.2,25.5,171,907,0.004484777991815,2
23.1857142857143,25.5285714285714,268.714285714286,899.285714285714,0.004485936155386,2
23.2,25.7,538.75,917.25,0.004520208343518,1
23.2,25.792,627.6,919.8,0.004536507651046,2
23.2,25.65,638,938.25,0.004511350379898,2
23.2,25.5333333333333,634,922.166666666667,0.004490682772149,2
23.2,25.5,629,899,0.004484777991815,2
23.2,25.5166666666667,557.666666666667,895.333333333333,0.004487730368069,2
23.2,25.7225,547,899.75,0.004524194508867,1
23.2,25.54,543,894.4,0.004491863741573,1
23.1833333333333,25.5166666666667,561.833333333333,880.333333333333,0.004483179231345,1
23.15,25.5,597.75,879.75,0.004471145823511,1
23.2,25.5,561.5,870.5,0.004484777991815,1
23.2,25.5,598.4,866.2,0.004484777991815,1
23.18,25.5,609.6,866.4,0.004479320734389,1
23.2,25.525,587,869.75,0.004489206566631,1
23.2,25.58,596.8,874.2,0.004498949651616,1
23.175,25.6,595,877.5,0.004495644875299,1
23.1833333333333,25.7,608.333333333333,879,0.00451562403254,1
23.2,25.68,611.6,875.5,0.004516665128013,1
23.2,25.7,610.2,881.333333333333,0.004520208343518,1
23.218,25.7,616.6,882.4,0.004525164007079,1
23.23,25.715,608.333333333333,883,0.004531132773355,1
23.254,25.68,609,884.5,0.004531534739854,1
23.2675,25.7225,599,888.25,0.004542819480505,1
23.272,25.772,594.8,889.4,0.004552872081542,1
23.29,25.79,585.75,895,0.004561067766955,1
23.29,25.79,584.8,894.4,0.004561067766955,1
23.29,25.79,592.75,898.25,0.004561067766955,1
23.29,25.79,586.5,898,0.004561067766955,1
23.29,25.79,585,898.8,0.004561067766955,1
23.29,25.79,576.75,901,0.004561067766955,1
23.29,25.79,566,900.142857142857,0.004561067766955,1
23.29,25.7675,560,898.25,0.004557059395657,1
23.29,25.754,566,895.6,0.004554654397496,1
23.29,25.7933333333333,569.333333333333,892.333333333333,0.004561661604102,1
23.29,26.16,561,911.166666666667,0.004626990563022,1
23.29,25.89,561,912,0.004578883371027,1
23.29,25.89,561,913,0.004578883371027,1
23.29,26.0591666666667,558.3,921.4,0.0046090237413,1
23.29,26.2283333333333,555.6,929.8,0.004639167011401,1
23.29,26.456,558.8,951.8,0.004679738788527,1
23.29,26.575,546,956.75,0.004700947503647,1
23.29,26.62,546,968,0.004708967980072,1
23.29,26.754,542.8,966,0.004732852392413,1
23.29,26.79,544.8,971.8,0.004739269410454,1
23.29,26.87,541.4,983,0.004753529921022,1
23.33,26.956,538,993.6,0.004780482544009,1
23.29,27,538.4,999.6,0.00477670463484,1
23.35,27.08,538.4,1005.4,0.004808490459597,1
23.315,27.1,534.5,1013.75,0.004801832622163,1
23.29,27.14,538.8,1019.8,0.004801663935653,1
23.29,27.26,531,1023,0.004823059204279,1
23.29,27.4083333333333,526.833333333333,1027.5,0.004849508152265,1
23.29,27.4175,526.75,1038.5,0.004851142711045,1
23.29,27.5,519.666666666667,1049,0.00486585412367,1
23.29,27.5,505.8,1051.8,0.00486585412367,1
23.3185714285714,27.5857142857143,493,1056,0.004889635127072,1
23.29,27.65,503.5,1054.5,0.004892603915794,1
23.29,27.772,496.2,1066.6,0.004914362096944,1
23.29,27.7,513,1074,0.004901521020498,1
23.29,27.79,520.5,1068.25,0.004917572448252,1
23.33,27.874,528,1075.6,0.004944578446456,1
23.29,27.9175,516.75,1085.25,0.004940313378015,1
23.29,27.9633333333333,513,1096.33333333333,0.004948488625186,1
23.3042857142857,28.0142857142857,503.714285714286,1099.14285714286,0.004961890438102,1
23.3233333333333,28.1,503,1108.83333333333,0.004982967660807,1
23.29,28.1,498,1117,0.004972866991613,1
23.29,28.236,481.6,1116,0.004997128321268,1
23.29,28.35,484,1120.2,0.00501746647071,1
23.29,28.39,483.4,1120.6,0.0050246029762,1
23.29,28.5333333333333,485,1129.33333333333,0.005050176788276,1
23.29,28.575,478,1132.25,0.005057611427334,1
23.29,28.6,478.75,1132.5,0.005062072295392,1
23.29,28.6833333333333,474,1142.83333333333,0.005076942313984,1
23.29,28.772,473,1152,0.005092764788182,1
23.29,28.79,474,1156.75,0.005095976966911,1
23.29,28.89,479,1159.33333333333,0.00511382300356,1
23.254,28.912,476,1160.8,0.005106541025879,1
23.245,28.92,467.75,1160,0.005105166157875,1
23.236,28.978,464,1167,0.005112685129071,1
23.2,29.05,464,1171,0.005114263035035,1
23.2225,29.15,464,1175.5,0.005139054063437,1
23.2,29.2,453,1181,0.005140888850369,1
23.2,29.2,464,1192,0.005140888850369,1
23.2,29.2,464,1197.75,0.005140888850369,1
23.2,29.254,461,1198.2,0.005150474697375,1
23.2,29.33,464,1196.5,0.005163966385908,1
23.2,29.3566666666667,464,1203.25,0.005168700449282,1
23.14,29.456,469,1209,0.005167401845128,1
23.125,29.4725,469,1212.25,0.005165593914299,1
23.1,29.5,463,1219.6,0.005162577284129,1
23.1,29.55,465.25,1218.75,0.005171400165005,1
23.1,29.6,466,1221.6,0.005180223294124,1
23.1,29.62,469,1219.8,0.005183752615281,1
23.1,29.7,466.5,1224.66666666667,0.005197870297131,1
23.1,29.745,469,1233.75,0.005205811772478,1
23.1,29.84,469,1235.75,0.005222577769764,1
23.1,29.84,469,1239.5,0.005222577769764,1
23.0857142857143,29.89,465.666666666667,1245,0.005226845757129,1
23.0666666666667,29.8566666666667,464,1247.25,0.005214904741454,1
23.025,29.9175,469,1246,0.005212350627371,1
23.0166666666667,29.9633333333333,462.333333333333,1245.16666666667,0.005217748601247,1
23,30,465,1254.6,0.005218875617249,1
23,30,461,1261.2,0.005218875617249,1
23,30,464,1261,0.005218875617249,1
23,30.0166666666667,462.333333333333,1263.66666666667,0.005221799333357,1
23,30.06,461,1270.2,0.005229401122805,1
23,30.075,464,1273.25,0.005232032554391,1
23,30.12,461,1280.2,0.005239926981629,1
23,30.15,469,1284.5,0.005245190043521,1
23,30.23,462.333333333333,1285.16666666667,0.005259225307046,1
23,30.29,462.333333333333,1290.66666666667,0.005269752166892,1
22.9685714285714,30.3042857142857,460.428571428571,1294.57142857143,0.005262152124072,1
22.9175,30.29,464,1294,0.005243271812579,1
22.912,30.29,461,1301,0.005241510640644,1
22.9083333333333,30.3066666666667,462.333333333333,1313.16666666667,0.005243244547629,1
22.89,30.34,464,1312.75,0.005243184604482,1
22.945,30.39,469,1311.5,0.005269571749073,1
22.9266666666667,30.3733333333333,469,1317.6,0.005260763613405,1
22.9633333333333,30.39,469,1327.5,0.005275474565969,1
22.9371428571429,30.3914285714286,469,1330.28571428571,0.005267293445875,1
22.934,30.456,466,1330,0.005277566493205,1
22.9175,30.5,465.25,1328.75,0.005279931892097,1
22.9371428571429,30.4057142857143,456.142857142857,1330,0.005269790352758,1
22.956,30.412,454,1321.8,0.005276962448722,1
22.89,30.445,454,1321.5,0.00526148359397,1
22.934,30.6,454,1331.6,0.005302732258189,1
22.9083333333333,30.6,454,1336.83333333333,0.005294425033229,1
22.89,30.68,454,1340,0.005302442344349,1
22.945,30.7,454,1350.75,0.005323785278967,1
22.89,30.675,454,1356,0.005301570825881,1
22.89,30.675,454,1351.75,0.005301570825881,1
22.89,30.745,454,1360.16666666667,0.005313772304801,1
22.89,30.79,454,1364.2,0.005321616363329,1
22.89,30.754,454,1363.2,0.005315341100814,1
22.89,30.79,454,1363.16666666667,0.005321616363329,1
22.89,30.79,454,1367,0.005321616363329,1
22.89,30.79,454,1368.5,0.005321616363329,1
22.912,30.79,454,1365.8,0.005328774019732,1
22.89,30.89,454,1361.6,0.005339048306848,1
22.89,30.865,465.25,1372,0.005334690230145,1
22.89,30.89,465.25,1385.25,0.005339048306848,1
22.89,30.89,469,1386.4,0.005339048306848,1
22.89,30.89,469,1393.16666666667,0.005339048306848,1
22.89,30.85,469,1393,0.005332075413187,1
22.89,30.79,460,1389,0.005321616363329,1
22.89,30.79,454,1385.2,0.005321616363329,1
22.89,30.8566666666667,454,1377.33333333333,0.005333237551366,1
22.89,30.8566666666667,454,1383.83333333333,0.005333237551366,1
22.89,30.83,442,1388.6,0.005328589024483,1
22.89,30.865,449.5,1377.5,0.005334690230145,1
22.89,30.89,451.6,1374,0.005339048306848,1
22.89,30.89,451.6,1377.6,0.005339048306848,1
22.89,30.89,456.8,1373,0.005339048306848,1
22.865,30.84,444,1372.25,0.005322195403593,1
22.89,30.89,444,1376,0.005339048306848,1
22.84,30.84,444,1361.75,0.005314069564842,1
22.79,30.81,444,1356.6,0.005292653347601,1
22.79,30.84,444,1363,0.005297850750942,1
22.79,30.83,444,1363.8,0.005296118273592,1
22.79,30.89,444,1363.5,0.005306513281236,1
22.79,30.89,444,1369.33333333333,0.005306513281236,1
22.79,30.9175,444,1366.25,0.005311277774878,1
22.79,30.89,444,1372.57142857143,0.005306513281236,1
22.79,30.89,444,1361.66666666667,0.005306513281236,1
22.79,30.89,444,1367.25,0.005306513281236,1
22.79,30.89,444,1359,0.005306513281236,1
22.79,30.934,444,1363.8,0.005314136505803,1
22.79,30.89,444,1353.75,0.005306513281236,1
22.79,31,444,1356.33333333333,0.005325571690058,1
22.79,31,444,1363.8,0.005325571690058,1
22.772,31.02,444,1364,0.005323174319338,1
22.79,31.05,444,1373.33333333333,0.005334234985987,1
22.7675,31.125,440.25,1374.25,0.005339877714552,1
22.79,31.0833333333333,444,1369,0.00534001064954,1
22.79,31.075,444.75,1360.75,0.005338566723681,1
22.79,31.1142857142857,441.285714285714,1359.5,0.005345373860923,1
22.745,31.15,447,1366.33333333333,0.005336853891835,1
22.772,31.2,439.8,1377,0.005354329043789,1
22.79,31.2,441,1379.5,0.005360226309503,1
22.745,31.2,442.5,1379.25,0.005345493890288,1
22.7225,31.2,442.5,1381.5,0.005338141101634,1
22.745,31.29,438,1381,0.005361046487251,1
22.73,31.1666666666667,441,1374,0.005334836340545,1
22.73,31.2133333333333,441,1372.5,0.005342892946506,1
22.7,31.1,442.5,1369.75,0.005313565399303,1
22.7,31.12,443.4,1368.6,0.005317011693249,1
22.715,31.2,441,1368.33333333333,0.005335692158042,1
22.7,31.1666666666667,441,1365.33333333333,0.005325053193049,1
22.715,31.2,441,1370.5,0.005335692158042,1
22.715,31.2,441,1366.33333333333,0.005335692158042,1
22.7,31.2,442.5,1373.5,0.005330797247703,1
22.745,31.2225,438,1378.5,0.005349381967237,1
22.7,31.272,441,1377.16666666667,0.005343204764754,1
22.7,31.245,447,1401.16666666667,0.005338551888345,1
22.7,31.2675,442.5,1395.33333333333,0.00534242928056,1
22.7,31.29,447,1401,0.005346306720705,1
22.7,31.29,444,1400.5,0.005346306720705,1
22.7,31.29,447,1394,0.005346306720705,1
22.7,31.29,447,1394.6,0.005346306720705,1
22.7,31.29,447,1389.66666666667,0.005346306720705,1
22.7,31.29,447,1377.2,0.005346306720705,1
22.7,31.29,447,1387,0.005346306720705,1
22.7,31.3757142857143,439,1393.42857142857,0.005361078360363,1
22.7,31.39,447,1393.75,0.005363540367937,1
22.7,31.39,441.4,1392.6,0.005363540367937,1
22.7,31.37,438.6,1394.2,0.005360093562744,1
22.7,31.4175,440,1396.25,0.00536827978692,1
22.7,31.39,443.5,1390.5,0.005363540367937,1
22.7225,31.365,436.5,1397.5,0.005366615228721,1
22.7,31.4175,433,1398.25,0.00536827978692,1
22.7,31.4725,433,1402.25,0.005377758839713,1
22.7,31.3785714285714,433,1398,0.005361570760332,1
22.7,31.29,433,1384.25,0.005346306720705,1
22.7,31.29,433,1387.33333333333,0.005346306720705,1
22.7,31.29,433,1392.5,0.005346306720705,1
22.7,31.236,433,1384.8,0.005337000944879,1
22.7225,31.315,433,1388,0.005357986432405,1
22.7,31.27,433,1384.6,0.005342860104875,1
22.7,31.275,433,1373.33333333333,0.005343721755282,1
22.7,31.18,433,1368.8,0.005327350802288,1
22.7,31.2,433,1364,0.005330797247703,1
22.7,31.15,433,1357.5,0.005322181205168,1
22.7,31.2,433,1352,0.005330797247703,1
22.7,31.2,433,1357,0.005330797247703,1
22.7,31.1,433,1361.75,0.005313565399303,1
22.7,31.1,433,1356,0.005313565399303,1
22.7,31.1,433,1344.25,0.005313565399303,1
22.7,31.05,433,1357.75,0.005304949830098,1
22.7,31.1,433,1355.75,0.005313565399303,1
22.7,31.1,433,1354.66666666667,0.005313565399303,1
22.7,31.0166666666667,433,1343.33333333333,0.005299206248768,1
22.7,31.05,433,1334.16666666667,0.005304949830098,1
22.7225,30.9725,433,1340.25,0.005298885558782,1
22.736,30.934,433,1336.8,0.005296615156209,1
22.7675,31,433,1335.75,0.00531824906014,1
22.73,31,433,1342.33333333333,0.005306064436998,1
22.718,31,433,1348.8,0.005302170568382,1
22.7,31,433,1353.25,0.005296334497543,1
22.7,30.912,433,1339,0.005281172086995,1
22.7,30.945,433,1338.25,0.005286857905053,1
22.7,30.956,433,1347.6,0.005288753200645,1
22.7,30.9725,433,1338.75,0.005291596165507,1
22.7,30.89,433,1318,0.005277381598885,1
22.7,30.8733333333333,433,1311.16666666667,0.005274510047482,1
22.66,30.83,433,1306.5,0.005254167609094,1
22.68,30.87,433,1316.66666666667,0.005267485497607,1
22.7,30.89,433,1306.33333333333,0.005277381598885,1
22.7,30.79,429.5,1300.5,0.005260152684818,1
22.675,30.7225,433,1298.66666666667,0.005240501157699,1
